Timestamp,Coke,Coal,PCI
2026-01-31 14:00:00,534,88,85
2026-01-31 15:00:00,539,82,87
2026-01-31 16:00:00,510,84,95
2026-01-31 17:00:00,510,86,100
2026-01-31 18:00:00,540,91,85
2026-01-31 19:00:00,521,92,98
2026-01-31 20:00:00,506,92,91
2026-01-31 21:00:00,510,86,100
2026-01-31 22:00:00,537,82,92
2026-01-31 23:00:00,531,94,97
2026-02-01 00:00:00,520,91,91
2026-02-01 01:00:00,502,81,99
2026-02-01 02:00:00,512,80,96
2026-02-01 03:00:00,501,91,95
2026-02-01 04:00:00,526,80,95
2026-02-01 05:00:00,529,82,89
2026-02-01 06:00:00,506,83,89
2026-02-01 07:00:00,530,95,95
2026-02-01 08:00:00,507,81,95
2026-02-01 09:00:00,515,89,98
2026-02-01 10:00:00,518,81,88
2026-02-01 11:00:00,503,89,89
2026-02-01 12:00:00,516,92,89
2026-02-01 13:00:00,517,90,98
2026-02-01 14:00:00,504,91,87
2026-02-01 15:00:00,531,89,94
2026-02-01 16:00:00,526,80,85
2026-02-01 17:00:00,518,90,90
2026-02-01 18:00:00,505,84,88
2026-02-01 19:00:00,523,83,88
2026-02-01 20:00:00,516,90,95
2026-02-01 21:00:00,507,85,91
2026-02-01 22:00:00,537,82,92
2026-02-01 23:00:00,503,88,94
2026-02-02 00:00:00,535,82,94
2026-02-02 01:00:00,535,89,88
2026-02-02 02:00:00,525,81,94
2026-02-02 03:00:00,526,82,95
2026-02-02 04:00:00,517,81,89
2026-02-02 05:00:00,504,83,85
2026-02-02 06:00:00,506,95,86
2026-02-02 07:00:00,530,91,97
2026-02-02 08:00:00,534,83,93
2026-02-02 09:00:00,510,87,87
2026-02-02 10:00:00,521,85,90
2026-02-02 11:00:00,536,83,85
2026-02-02 12:00:00,530,86,89
2026-02-02 13:00:00,510,87,98
2026-02-02 14:00:00,500,88,91
2026-02-02 15:00:00,531,87,86
2026-02-02 16:00:00,527,86,97
2026-02-02 17:00:00,512,89,96
2026-02-02 18:00:00,508,92,98
2026-02-02 19:00:00,537,89,93
2026-02-02 20:00:00,515,83,98
2026-02-02 21:00:00,516,95,85
2026-02-02 22:00:00,507,92,91
2026-02-02 23:00:00,516,84,90
2026-02-03 00:00:00,537,83,92
2026-02-03 01:00:00,508,81,92
2026-02-03 02:00:00,515,81,87
2026-02-03 03:00:00,525,84,91
2026-02-03 04:00:00,517,83,85
2026-02-03 05:00:00,513,83,85
2026-02-03 06:00:00,526,83,95
2026-02-03 07:00:00,513,94,89
2026-02-03 08:00:00,509,83,96
2026-02-03 09:00:00,520,93,97
2026-02-03 10:00:00,533,88,99
2026-02-03 11:00:00,512,84,91
2026-02-03 12:00:00,524,91,91
2026-02-03 13:00:00,515,95,100
2026-02-03 14:00:00,517,93,86
2026-02-03 15:00:00,516,80,98
2026-02-03 16:00:00,529,85,86
2026-02-03 17:00:00,503,94,94
2026-02-03 18:00:00,513,93,88
2026-02-03 19:00:00,518,84,94
2026-02-03 20:00:00,517,85,98
2026-02-03 21:00:00,500,95,87
2026-02-03 22:00:00,537,94,96
2026-02-03 23:00:00,519,87,99
2026-02-04 00:00:00,512,88,100
2026-02-04 01:00:00,524,88,90
2026-02-04 02:00:00,530,87,99
2026-02-04 03:00:00,508,80,92
2026-02-04 04:00:00,531,92,92
2026-02-04 05:00:00,535,84,88
2026-02-04 06:00:00,517,91,93
2026-02-04 07:00:00,506,88,94
2026-02-04 08:00:00,525,80,87
2026-02-04 09:00:00,536,83,92
2026-02-04 10:00:00,518,88,92
2026-02-04 11:00:00,535,85,100
2026-02-04 12:00:00,533,80,89
2026-02-04 13:00:00,501,90,98
2026-02-04 14:00:00,536,90,85
2026-02-04 15:00:00,530,86,90
2026-02-04 16:00:00,506,89,98
2026-02-04 17:00:00,516,88,91
2026-02-04 18:00:00,540,92,96
2026-02-04 19:00:00,506,92,100
2026-02-04 20:00:00,539,86,92
2026-02-04 21:00:00,520,81,95
2026-02-04 22:00:00,522,95,92
2026-02-04 23:00:00,534,90,100
2026-02-05 00:00:00,514,93,85
2026-02-05 01:00:00,504,83,89
2026-02-05 02:00:00,514,93,86
2026-02-05 03:00:00,513,94,98
2026-02-05 04:00:00,534,82,88
2026-02-05 05:00:00,535,94,89
2026-02-05 06:00:00,514,86,91
2026-02-05 07:00:00,523,83,86
2026-02-05 08:00:00,516,80,98
2026-02-05 09:00:00,507,88,99
2026-02-05 10:00:00,513,82,95
2026-02-05 11:00:00,515,83,87
2026-02-05 12:00:00,516,87,86
2026-02-05 13:00:00,530,88,90
2026-02-05 14:00:00,500,95,91
2026-02-05 15:00:00,526,90,88
2026-02-05 16:00:00,505,87,93
2026-02-05 17:00:00,500,93,96
2026-02-05 18:00:00,522,94,90
2026-02-05 19:00:00,501,83,85
2026-02-05 20:00:00,517,86,90
2026-02-05 21:00:00,510,87,86
2026-02-05 22:00:00,511,86,91
2026-02-05 23:00:00,512,84,94
2026-02-06 00:00:00,529,81,99
2026-02-06 01:00:00,514,84,86
2026-02-06 02:00:00,507,86,96
2026-02-06 03:00:00,540,89,98
2026-02-06 04:00:00,509,82,90
2026-02-06 05:00:00,530,92,85
2026-02-06 06:00:00,510,91,86
2026-02-06 07:00:00,534,85,98
2026-02-06 08:00:00,506,82,90
2026-02-06 09:00:00,513,82,89
2026-02-06 10:00:00,526,83,98
2026-02-06 11:00:00,514,85,93
2026-02-06 12:00:00,533,90,99
2026-02-06 13:00:00,510,86,99
2026-02-06 14:00:00,527,85,99
2026-02-06 15:00:00,517,90,93
2026-02-06 16:00:00,538,86,85
2026-02-06 17:00:00,512,92,94
2026-02-06 18:00:00,524,94,87
2026-02-06 19:00:00,537,83,89
2026-02-06 20:00:00,503,87,88
2026-02-06 21:00:00,535,95,97
2026-02-06 22:00:00,537,84,86
2026-02-06 23:00:00,533,85,92
2026-02-07 00:00:00,508,87,86
2026-02-07 01:00:00,532,82,92
2026-02-07 02:00:00,534,82,95
2026-02-07 03:00:00,533,82,93
2026-02-07 04:00:00,516,90,89
2026-02-07 05:00:00,511,81,98
2026-02-07 06:00:00,531,86,89
2026-02-07 07:00:00,514,82,89
2026-02-07 08:00:00,539,94,87
2026-02-07 09:00:00,527,82,95
2026-02-07 10:00:00,529,85,93
2026-02-07 11:00:00,521,80,86
2026-02-07 12:00:00,500,80,85
2026-02-07 13:00:00,501,82,95
2026-02-07 14:00:00,510,82,87
2026-02-07 15:00:00,512,95,88
2026-02-07 16:00:00,528,91,86
2026-02-07 17:00:00,540,80,89
2026-02-07 18:00:00,522,90,97
2026-02-07 19:00:00,507,89,94
2026-02-07 20:00:00,516,85,87
2026-02-07 21:00:00,534,84,100
2026-02-07 22:00:00,518,95,87
2026-02-07 23:00:00,509,85,94
2026-02-08 00:00:00,532,81,95
2026-02-08 01:00:00,524,95,86
2026-02-08 02:00:00,532,93,99
2026-02-08 03:00:00,501,81,86
2026-02-08 04:00:00,500,88,92
2026-02-08 05:00:00,524,91,95
2026-02-08 06:00:00,505,91,93
2026-02-08 07:00:00,533,84,97
2026-02-08 08:00:00,524,83,92
2026-02-08 09:00:00,526,84,93
2026-02-08 10:00:00,532,87,95
2026-02-08 11:00:00,523,81,96
2026-02-08 12:00:00,519,85,97
2026-02-08 13:00:00,502,81,100
2026-02-08 14:00:00,503,93,91
2026-02-08 15:00:00,515,93,99
2026-02-08 16:00:00,539,91,85
2026-02-08 17:00:00,539,85,89
2026-02-08 18:00:00,504,81,93
2026-02-08 19:00:00,503,83,97
2026-02-08 20:00:00,516,83,85
2026-02-08 21:00:00,516,88,90
2026-02-08 22:00:00,535,95,100
2026-02-08 23:00:00,515,86,97
2026-02-09 00:00:00,512,82,97
2026-02-09 01:00:00,517,87,89
2026-02-09 02:00:00,504,84,97
2026-02-09 03:00:00,539,89,90
2026-02-09 04:00:00,533,89,98
2026-02-09 05:00:00,519,85,85
2026-02-09 06:00:00,515,93,89
2026-02-09 07:00:00,523,93,91
2026-02-09 08:00:00,506,89,93
2026-02-09 09:00:00,505,94,86
2026-02-09 10:00:00,524,89,97
2026-02-09 11:00:00,510,91,96
2026-02-09 12:00:00,518,81,90
2026-02-09 13:00:00,525,87,96
2026-02-09 14:00:00,521,85,94
2026-02-09 15:00:00,512,80,87
2026-02-09 16:00:00,530,92,94
2026-02-09 17:00:00,526,88,94
2026-02-09 18:00:00,532,80,92
2026-02-09 19:00:00,506,91,92
2026-02-09 20:00:00,535,85,93
2026-02-09 21:00:00,521,84,99
2026-02-09 22:00:00,539,81,95
2026-02-09 23:00:00,502,89,86
2026-02-10 00:00:00,518,87,91
2026-02-10 01:00:00,513,86,96
2026-02-10 02:00:00,512,88,95
2026-02-10 03:00:00,507,92,92
2026-02-10 04:00:00,509,83,87
2026-02-10 05:00:00,506,94,99
2026-02-10 06:00:00,507,81,91
2026-02-10 07:00:00,515,82,91
2026-02-10 08:00:00,531,86,89
2026-02-10 09:00:00,525,90,92
2026-02-10 10:00:00,502,93,86
2026-02-10 11:00:00,504,82,100
2026-02-10 12:00:00,520,92,88
2026-02-10 13:00:00,529,93,85
2026-02-10 14:00:00,500,85,91
2026-02-10 15:00:00,501,80,88
2026-02-10 16:00:00,521,93,88
2026-02-10 17:00:00,535,84,85
2026-02-10 18:00:00,515,92,95
2026-02-10 19:00:00,530,95,93
2026-02-10 20:00:00,518,83,98
2026-02-10 21:00:00,500,86,97
2026-02-10 22:00:00,523,91,89
2026-02-10 23:00:00,503,82,94
2026-02-11 00:00:00,538,82,88
2026-02-11 01:00:00,533,89,88
2026-02-11 02:00:00,534,89,92
2026-02-11 03:00:00,514,92,100
2026-02-11 04:00:00,521,80,89
2026-02-11 05:00:00,526,86,90
2026-02-11 06:00:00,510,86,89
2026-02-11 07:00:00,504,87,99
2026-02-11 08:00:00,517,90,95
2026-02-11 09:00:00,526,82,87
2026-02-11 10:00:00,516,81,94
2026-02-11 11:00:00,508,93,86
2026-02-11 12:00:00,523,80,95
2026-02-11 13:00:00,515,95,97
2026-02-11 14:00:00,527,93,86
2026-02-11 15:00:00,533,83,88
2026-02-11 16:00:00,508,93,85
2026-02-11 17:00:00,502,86,86
2026-02-11 18:00:00,533,86,96
2026-02-11 19:00:00,524,92,87
2026-02-11 20:00:00,501,92,89
2026-02-11 21:00:00,529,82,95
2026-02-11 22:00:00,513,83,90
2026-02-11 23:00:00,513,88,95
2026-02-12 00:00:00,522,81,98
2026-02-12 01:00:00,532,85,98
2026-02-12 02:00:00,536,83,100
2026-02-12 03:00:00,540,95,98
2026-02-12 04:00:00,535,84,91
2026-02-12 05:00:00,533,88,94
2026-02-12 06:00:00,502,83,92
2026-02-12 07:00:00,519,80,99
2026-02-12 08:00:00,512,90,94
2026-02-12 09:00:00,515,95,89
2026-02-12 10:00:00,526,81,91
2026-02-12 11:00:00,514,91,88
2026-02-12 12:00:00,503,83,96
2026-02-12 13:00:00,528,80,86
2026-02-12 14:00:00,532,91,87
2026-02-12 15:00:00,518,89,90
2026-02-12 16:00:00,501,94,93
2026-02-12 17:00:00,537,85,97
2026-02-12 18:00:00,538,93,97
2026-02-12 19:00:00,518,94,87
2026-02-12 20:00:00,533,89,89
2026-02-12 21:00:00,534,91,97
2026-02-12 22:00:00,540,87,89
2026-02-12 23:00:00,521,83,94
2026-02-13 00:00:00,501,89,91
2026-02-13 01:00:00,511,86,88
2026-02-13 02:00:00,511,87,94
2026-02-13 03:00:00,509,93,97
2026-02-13 04:00:00,536,81,98
2026-02-13 05:00:00,539,80,100
2026-02-13 06:00:00,509,92,88
2026-02-13 07:00:00,529,93,85
2026-02-13 08:00:00,528,85,91
2026-02-13 09:00:00,519,87,92
2026-02-13 10:00:00,520,91,92
2026-02-13 11:00:00,533,84,85
2026-02-13 12:00:00,518,80,96
2026-02-13 13:00:00,526,83,89
2026-02-13 14:00:00,536,93,95
2026-02-13 15:00:00,501,84,97
2026-02-13 16:00:00,537,91,89
2026-02-13 17:00:00,527,88,87
2026-02-13 18:00:00,535,92,97
2026-02-13 19:00:00,522,93,87
2026-02-13 20:00:00,513,80,100
2026-02-13 21:00:00,527,83,89
2026-02-13 22:00:00,512,90,95
2026-02-13 23:00:00,507,88,91
2026-02-14 00:00:00,517,92,89
2026-02-14 01:00:00,515,89,93
2026-02-14 02:00:00,540,81,85
2026-02-14 03:00:00,510,95,92
2026-02-14 04:00:00,500,80,98
2026-02-14 05:00:00,538,92,97
2026-02-14 06:00:00,504,81,88
2026-02-14 07:00:00,524,86,87
2026-02-14 08:00:00,505,86,95
2026-02-14 09:00:00,501,81,87
2026-02-14 10:00:00,524,81,93
2026-02-14 11:00:00,505,89,87
2026-02-14 12:00:00,520,81,99
2026-02-14 13:00:00,526,85,91
2026-02-14 14:00:00,537,94,98
2026-02-14 15:00:00,540,84,86
2026-02-14 16:00:00,523,87,93
2026-02-14 17:00:00,517,80,100
2026-02-14 18:00:00,528,94,94
2026-02-14 19:00:00,525,85,86
2026-02-14 20:00:00,528,84,97
2026-02-14 21:00:00,526,84,89
2026-02-14 22:00:00,522,80,87
2026-02-14 23:00:00,531,95,97
2026-02-15 00:00:00,503,85,87
2026-02-15 01:00:00,516,80,97
2026-02-15 02:00:00,533,88,87
2026-02-15 03:00:00,512,86,91
2026-02-15 04:00:00,529,87,87
2026-02-15 05:00:00,508,90,96
2026-02-15 06:00:00,510,86,96
2026-02-15 07:00:00,525,83,99
2026-02-15 08:00:00,534,82,99
2026-02-15 09:00:00,500,86,90
2026-02-15 10:00:00,506,82,90
2026-02-15 11:00:00,500,92,88
2026-02-15 12:00:00,514,93,92
2026-02-15 13:00:00,532,90,89
2026-02-15 14:00:00,529,95,96
2026-02-15 15:00:00,524,83,91
2026-02-15 16:00:00,513,94,87
2026-02-15 17:00:00,534,89,94
2026-02-15 18:00:00,516,81,90
2026-02-15 19:00:00,537,90,86
2026-02-15 20:00:00,509,92,94
2026-02-15 21:00:00,532,81,88
2026-02-15 22:00:00,527,88,94
2026-02-15 23:00:00,503,87,99
2026-02-16 00:00:00,513,88,88
2026-02-16 01:00:00,525,95,88
2026-02-16 02:00:00,509,94,100
2026-02-16 03:00:00,532,85,90
2026-02-16 04:00:00,504,80,90
2026-02-16 05:00:00,540,82,100
2026-02-16 06:00:00,537,85,88
2026-02-16 07:00:00,540,86,93
2026-02-16 08:00:00,533,93,90
2026-02-16 09:00:00,536,90,100
2026-02-16 10:00:00,538,94,92
2026-02-16 11:00:00,527,87,92
2026-02-16 12:00:00,507,85,95
2026-02-16 13:00:00,526,80,95
2026-02-16 14:00:00,514,94,85
2026-02-16 15:00:00,531,93,97
2026-02-16 16:00:00,507,94,100
2026-02-16 17:00:00,503,92,100
2026-02-16 18:00:00,515,92,89
2026-02-16 19:00:00,500,91,85
2026-02-16 20:00:00,524,84,87
2026-02-16 21:00:00,510,85,92
2026-02-16 22:00:00,540,91,95
2026-02-16 23:00:00,510,82,97
2026-02-17 00:00:00,523,80,95
2026-02-17 01:00:00,534,94,88
2026-02-17 02:00:00,516,92,89
2026-02-17 03:00:00,504,85,87
2026-02-17 04:00:00,536,84,95
2026-02-17 05:00:00,536,92,99
2026-02-17 06:00:00,538,81,93
2026-02-17 07:00:00,515,93,94
2026-02-17 08:00:00,534,80,90
2026-02-17 09:00:00,508,81,95
2026-02-17 10:00:00,502,87,98
2026-02-17 11:00:00,538,88,94
2026-02-17 12:00:00,508,89,95
2026-02-17 13:00:00,539,82,87
2026-02-17 14:00:00,518,91,99
2026-02-17 15:00:00,540,94,86
2026-02-17 16:00:00,528,82,96
2026-02-17 17:00:00,511,87,97
2026-02-17 18:00:00,528,92,100
2026-02-17 19:00:00,512,85,85
2026-02-17 20:00:00,539,94,93
2026-02-17 21:00:00,524,82,87
2026-02-17 22:00:00,540,94,100
2026-02-17 23:00:00,539,95,97
2026-02-18 00:00:00,534,84,98
2026-02-18 01:00:00,532,95,89
2026-02-18 02:00:00,508,90,91
2026-02-18 03:00:00,531,81,95
2026-02-18 04:00:00,533,80,97
2026-02-18 05:00:00,511,87,96
2026-02-18 06:00:00,503,88,85
2026-02-18 07:00:00,523,92,97
2026-02-18 08:00:00,539,90,99
2026-02-18 09:00:00,536,81,85
2026-02-18 10:00:00,507,85,93
2026-02-18 11:00:00,534,85,95
2026-02-18 12:00:00,523,88,93
2026-02-18 13:00:00,511,92,99
2026-02-18 14:00:00,537,92,91
2026-02-18 15:00:00,508,91,94
2026-02-18 16:00:00,511,87,89
2026-02-18 17:00:00,534,88,97
2026-02-18 18:00:00,514,86,88
2026-02-18 19:00:00,521,92,90
2026-02-18 20:00:00,516,82,95
2026-02-18 21:00:00,511,90,100
2026-02-18 22:00:00,511,90,97
2026-02-18 23:00:00,510,85,97
2026-02-19 00:00:00,537,87,92
2026-02-19 01:00:00,521,91,88
2026-02-19 02:00:00,514,83,97
2026-02-19 03:00:00,523,91,85
2026-02-19 04:00:00,531,88,97
2026-02-19 05:00:00,535,90,85
2026-02-19 06:00:00,539,90,100
2026-02-19 07:00:00,518,88,92
2026-02-19 08:00:00,500,86,94
2026-02-19 09:00:00,540,83,87
2026-02-19 10:00:00,507,95,100
2026-02-19 11:00:00,510,81,91
2026-02-19 12:00:00,533,90,92
2026-02-19 13:00:00,517,81,87
2026-02-19 14:00:00,523,86,97
2026-02-19 15:00:00,519,82,95
2026-02-19 16:00:00,518,94,88
2026-02-19 17:00:00,520,90,91
2026-02-19 18:00:00,506,86,90
2026-02-19 19:00:00,523,86,98
2026-02-19 20:00:00,530,83,92
2026-02-19 21:00:00,527,94,95
2026-02-19 22:00:00,502,80,93
2026-02-19 23:00:00,509,83,94
2026-02-20 00:00:00,505,81,96
2026-02-20 01:00:00,511,94,97
2026-02-20 02:00:00,539,83,100
2026-02-20 03:00:00,535,81,89
2026-02-20 04:00:00,530,80,93
2026-02-20 05:00:00,523,84,92
2026-02-20 06:00:00,532,91,97
2026-02-20 07:00:00,510,84,95
2026-02-20 08:00:00,535,93,98
2026-02-20 09:00:00,503,90,98
2026-02-20 10:00:00,528,94,93
2026-02-20 11:00:00,519,85,89
2026-02-20 12:00:00,531,90,95
2026-02-20 13:00:00,517,90,98
2026-02-20 14:00:00,523,90,94
2026-02-20 15:00:00,511,84,94
2026-02-20 16:00:00,539,83,87
2026-02-20 17:00:00,527,90,85
2026-02-20 18:00:00,508,80,86
2026-02-20 19:00:00,502,84,94
2026-02-20 20:00:00,523,87,92
2026-02-20 21:00:00,504,87,89
2026-02-20 22:00:00,507,90,95
2026-02-20 23:00:00,504,86,85
2026-02-21 00:00:00,520,90,100
2026-02-21 01:00:00,502,86,98
2026-02-21 02:00:00,535,85,88
2026-02-21 03:00:00,518,89,94
2026-02-21 04:00:00,533,92,97
2026-02-21 05:00:00,537,95,89
2026-02-21 06:00:00,531,87,98
2026-02-21 07:00:00,528,94,94
2026-02-21 08:00:00,526,84,85
2026-02-21 09:00:00,508,91,90
2026-02-21 10:00:00,523,89,91
2026-02-21 11:00:00,504,86,90
2026-02-21 12:00:00,534,83,89
2026-02-21 13:00:00,512,82,89
2026-02-21 14:00:00,512,84,85
2026-02-21 15:00:00,540,89,87
2026-02-21 16:00:00,503,92,85
2026-02-21 17:00:00,505,87,98
2026-02-21 18:00:00,516,95,90
2026-02-21 19:00:00,513,94,96
2026-02-21 20:00:00,501,85,100
2026-02-21 21:00:00,525,82,99
2026-02-21 22:00:00,511,85,96
2026-02-21 23:00:00,530,94,95
2026-02-22 00:00:00,516,91,93
2026-02-22 01:00:00,530,84,97
2026-02-22 02:00:00,509,81,95
2026-02-22 03:00:00,509,82,99
2026-02-22 04:00:00,524,87,88
2026-02-22 05:00:00,525,81,90
2026-02-22 06:00:00,528,83,100
2026-02-22 07:00:00,511,82,99
2026-02-22 08:00:00,513,86,99
2026-02-22 09:00:00,513,85,85
2026-02-22 10:00:00,520,85,90
2026-02-22 11:00:00,509,86,98
2026-02-22 12:00:00,510,83,98
2026-02-22 13:00:00,520,82,94
2026-02-22 14:00:00,515,84,92
2026-02-22 15:00:00,510,90,96
2026-02-22 16:00:00,515,86,95
2026-02-22 17:00:00,535,89,93
2026-02-22 18:00:00,526,83,100
2026-02-22 19:00:00,529,95,92
2026-02-22 20:00:00,510,92,94
2026-02-22 21:00:00,515,80,95
2026-02-22 22:00:00,516,88,100
2026-02-22 23:00:00,539,83,90
2026-02-23 00:00:00,528,94,85
2026-02-23 01:00:00,511,85,99
2026-02-23 02:00:00,504,85,86
2026-02-23 03:00:00,521,87,99
2026-02-23 04:00:00,533,95,88
2026-02-23 05:00:00,513,95,95
2026-02-23 06:00:00,508,87,89
2026-02-23 07:00:00,509,80,88
2026-02-23 08:00:00,508,91,97
2026-02-23 09:00:00,503,86,90
2026-02-23 10:00:00,502,81,93
2026-02-23 11:00:00,535,95,99
2026-02-23 12:00:00,533,94,96
2026-02-23 13:00:00,513,91,96
2026-02-23 14:00:00,511,87,97
2026-02-23 15:00:00,503,81,91
2026-02-23 16:00:00,501,88,94
2026-02-23 17:00:00,515,92,87
2026-02-23 18:00:00,536,90,88
2026-02-23 19:00:00,529,82,96
2026-02-23 20:00:00,510,86,87
2026-02-23 21:00:00,501,84,90
2026-02-23 22:00:00,537,91,85
2026-02-23 23:00:00,505,89,91
2026-02-24 00:00:00,530,88,91
2026-02-24 01:00:00,503,86,85
2026-02-24 02:00:00,536,93,100
2026-02-24 03:00:00,505,86,100
2026-02-24 04:00:00,505,83,89
2026-02-24 05:00:00,525,81,89
2026-02-24 06:00:00,509,83,91
2026-02-24 07:00:00,510,83,99
2026-02-24 08:00:00,526,94,89
2026-02-24 09:00:00,503,83,87
2026-02-24 10:00:00,507,83,97
2026-02-24 11:00:00,525,83,89
2026-02-24 12:00:00,511,81,88
2026-02-24 13:00:00,539,81,99
2026-02-24 14:00:00,508,90,99
2026-02-24 15:00:00,515,86,91
2026-02-24 16:00:00,502,89,91
2026-02-24 17:00:00,527,92,95
2026-02-24 18:00:00,513,80,90
2026-02-24 19:00:00,529,89,88
2026-02-24 20:00:00,509,89,90
2026-02-24 21:00:00,506,82,94
2026-02-24 22:00:00,501,92,89
2026-02-24 23:00:00,521,80,95
2026-02-25 00:00:00,508,84,94
2026-02-25 01:00:00,524,84,85
2026-02-25 02:00:00,537,86,96
2026-02-25 03:00:00,522,92,87
2026-02-25 04:00:00,500,86,96
2026-02-25 05:00:00,508,95,85
2026-02-25 06:00:00,506,87,99
2026-02-25 07:00:00,507,84,93
2026-02-25 08:00:00,512,93,96
2026-02-25 09:00:00,535,90,96
2026-02-25 10:00:00,524,89,89
2026-02-25 11:00:00,513,80,93
2026-02-25 12:00:00,504,84,85
2026-02-25 13:00:00,509,95,86
2026-02-25 14:00:00,527,83,96
2026-02-25 15:00:00,539,85,100
2026-02-25 16:00:00,514,95,93
2026-02-25 17:00:00,503,85,86
2026-02-25 18:00:00,528,82,98
2026-02-25 19:00:00,527,80,98
2026-02-25 20:00:00,514,84,89
2026-02-25 21:00:00,518,83,95
2026-02-25 22:00:00,520,88,90
2026-02-25 23:00:00,540,80,92
2026-02-26 00:00:00,518,81,92
2026-02-26 01:00:00,503,83,85
2026-02-26 02:00:00,539,91,97
2026-02-26 03:00:00,531,94,96
2026-02-26 04:00:00,527,89,87
2026-02-26 05:00:00,523,94,96
2026-02-26 06:00:00,523,89,98
2026-02-26 07:00:00,511,87,93
2026-02-26 08:00:00,530,83,89
2026-02-26 09:00:00,516,94,98
2026-02-26 10:00:00,500,83,86
2026-02-26 11:00:00,535,81,88
2026-02-26 12:00:00,532,83,86
2026-02-26 13:00:00,513,80,98
2026-02-26 14:00:00,535,87,88
2026-02-26 15:00:00,528,92,93
2026-02-26 16:00:00,505,95,90
2026-02-26 17:00:00,527,81,85
2026-02-26 18:00:00,533,83,96
2026-02-26 19:00:00,528,83,89
2026-02-26 20:00:00,537,80,88
2026-02-26 21:00:00,521,81,99
2026-02-26 22:00:00,505,86,86
2026-02-26 23:00:00,526,94,88
2026-02-27 00:00:00,515,81,99
2026-02-27 01:00:00,514,90,87
2026-02-27 02:00:00,503,89,96
2026-02-27 03:00:00,533,88,100
2026-02-27 04:00:00,519,86,97
2026-02-27 05:00:00,511,83,91
2026-02-27 06:00:00,501,80,98
2026-02-27 07:00:00,511,91,96
2026-02-27 08:00:00,528,93,98
2026-02-27 09:00:00,538,88,100
2026-02-27 10:00:00,501,86,88
2026-02-27 11:00:00,535,80,95
2026-02-27 12:00:00,512,86,97
2026-02-27 13:00:00,510,94,93
2026-02-27 14:00:00,527,92,98
2026-02-27 15:00:00,509,82,96
2026-02-27 16:00:00,537,82,92
2026-02-27 17:00:00,508,95,85
2026-02-27 18:00:00,502,81,93
2026-02-27 19:00:00,525,93,98
2026-02-27 20:00:00,506,89,95
2026-02-27 21:00:00,540,80,87
2026-02-27 22:00:00,507,81,99
2026-02-27 23:00:00,537,95,99
2026-02-28 00:00:00,507,88,86
2026-02-28 01:00:00,501,88,92
2026-02-28 02:00:00,534,82,93
2026-02-28 03:00:00,536,80,95
2026-02-28 04:00:00,515,82,95
2026-02-28 05:00:00,511,81,93
2026-02-28 06:00:00,539,81,94
2026-02-28 07:00:00,538,95,97
2026-02-28 08:00:00,538,95,92
2026-02-28 09:00:00,504,86,99
2026-02-28 10:00:00,537,94,88
2026-02-28 11:00:00,526,92,94
2026-02-28 12:00:00,506,93,97
2026-02-28 13:00:00,506,84,91
2026-02-28 14:00:00,531,89,86
2026-02-28 15:00:00,531,95,93
2026-02-28 16:00:00,515,87,90
2026-02-28 17:00:00,520,93,90
2026-02-28 18:00:00,513,89,88
2026-02-28 19:00:00,539,94,85
2026-02-28 20:00:00,504,88,90
2026-02-28 21:00:00,527,84,85
2026-02-28 22:00:00,513,94,86
2026-02-28 23:00:00,532,94,90
2026-03-01 00:00:00,506,82,98
2026-03-01 01:00:00,503,85,85
2026-03-01 02:00:00,540,88,88
2026-03-01 03:00:00,534,82,92
2026-03-01 04:00:00,523,94,89
2026-03-01 05:00:00,507,82,99
2026-03-01 06:00:00,501,89,85
2026-03-01 07:00:00,504,92,93
2026-03-01 08:00:00,519,84,90
2026-03-01 09:00:00,507,94,96
2026-03-01 10:00:00,533,87,99
2026-03-01 11:00:00,532,91,99
2026-03-01 12:00:00,500,85,86
2026-03-01 13:00:00,501,88,86
2026-03-01 14:00:00,526,95,95
2026-03-01 15:00:00,530,82,90
2026-03-01 16:00:00,512,92,87
2026-03-01 17:00:00,519,92,87
2026-03-01 18:00:00,505,85,100
2026-03-01 19:00:00,537,88,90
2026-03-01 20:00:00,538,93,89
2026-03-01 21:00:00,529,92,100
2026-03-01 22:00:00,540,81,93
2026-03-01 23:00:00,502,91,92
2026-03-02 00:00:00,507,88,87
2026-03-02 01:00:00,537,93,88
2026-03-02 02:00:00,522,93,86
2026-03-02 03:00:00,531,87,90
2026-03-02 04:00:00,531,89,92
2026-03-02 05:00:00,521,92,96
2026-03-02 06:00:00,506,94,97
2026-03-02 07:00:00,511,89,86
2026-03-02 08:00:00,538,93,94
2026-03-02 09:00:00,539,92,97
2026-03-02 10:00:00,534,87,93
2026-03-02 11:00:00,539,93,85
2026-03-02 12:00:00,517,94,94
2026-03-02 13:00:00,509,82,99
2026-03-02 14:00:00,500,84,95
2026-03-02 15:00:00,506,92,89
2026-03-02 16:00:00,510,91,92
2026-03-02 17:00:00,540,93,93
2026-03-02 18:00:00,534,84,85
2026-03-02 19:00:00,532,87,93
2026-03-02 20:00:00,534,92,92
2026-03-02 21:00:00,539,81,98
2026-03-02 22:00:00,508,88,97
2026-03-02 23:00:00,530,84,99
2026-03-03 00:00:00,538,82,98
2026-03-03 01:00:00,501,82,87
2026-03-03 02:00:00,519,82,91
2026-03-03 03:00:00,507,87,96
2026-03-03 04:00:00,538,85,91
